Generations,Iteration 1,Iteration 2,Iteration 3,Iteration 4,Iteration 5,Best Fitness Score
Gen 255,42076.78677752883,39458.46954157365,40835.80953720914,41490.8570508531,40846.97400359136,39458.46954157365
Gen 256,42076.78677752883,39458.46954157365,40835.80953720914,41490.8570508531,40846.97400359136,39458.46954157365
Gen 257,42076.78677752883,39378.66529644239,40835.80953720914,41490.8570508531,40348.56571815505,39378.66529644239
Gen 258,42076.78677752883,39211.664846627136,40835.80953720914,41490.8570508531,40348.56571815505,39211.664846627136
Gen 259,42076.78677752883,39211.664846627136,40824.91290780537,41490.8570508531,40348.56571815505,39211.664846627136
Gen 260,42076.78677752883,39211.664846627136,40731.11082835904,41490.8570508531,40348.56571815505,39211.664846627136
Gen 261,42076.78677752883,39211.664846627136,40731.11082835904,41490.8570508531,40348.56571815505,39211.664846627136
Gen 262,42076.78677752883,39211.664846627136,40731.11082835904,41490.8570508531,40018.04648424811,39211.664846627136
Gen 263,41932.867068056745,39211.664846627136,40731.11082835904,41490.8570508531,40018.04648424811,39211.664846627136
Gen 264,41932.867068056745,39211.664846627136,40731.11082835904,41490.8570508531,40018.04648424811,39211.664846627136
Gen 265,41891.75080326594,39157.09882220249,40731.11082835904,41490.8570508531,40018.04648424811,39157.09882220249
Gen 266,41891.75080326594,39157.09882220249,40731.11082835904,41490.8570508531,40018.04648424811,39157.09882220249
Gen 267,41891.75080326594,39157.09882220249,40731.11082835904,41490.8570508531,40018.04648424811,39157.09882220249
Gen 268,41891.75080326594,39157.09882220249,40683.879129804765,41490.8570508531,39741.800943119815,39157.09882220249
Gen 269,41891.75080326594,38880.96596331151,40683.879129804765,41490.8570508531,39741.800943119815,38880.96596331151
Gen 270,41891.75080326594,38880.96596331151,40683.879129804765,41490.8570508531,39741.800943119815,38880.96596331151
Gen 271,41891.75080326594,38880.96596331151,40683.879129804765,41490.8570508531,39741.800943119815,38880.96596331151
Gen 272,41891.75080326594,38880.96596331151,40683.879129804765,41490.8570508531,39741.800943119815,38880.96596331151
Gen 273,41891.75080326594,38880.96596331151,40683.879129804765,41490.8570508531,39741.800943119815,38880.96596331151
Gen 274,41617.17899445643,38600.16369168514,40683.879129804765,41490.8570508531,39741.800943119815,38600.16369168514
Gen 275,41617.17899445643,38600.16369168514,40683.879129804765,41490.8570508531,39741.800943119815,38600.16369168514
Gen 276,41617.17899445643,38600.16369168514,40683.879129804765,41490.8570508531,39741.800943119815,38600.16369168514
Gen 277,41290.570137436924,38600.16369168514,40422.49719335941,41490.8570508531,39286.14988332325,38600.16369168514
Gen 278,41290.570137436924,38600.16369168514,40422.49719335941,41490.8570508531,39286.14988332325,38600.16369168514
Gen 279,41290.570137436924,38600.16369168514,40422.49719335941,41490.8570508531,39286.14988332325,38600.16369168514
Gen 280,41290.570137436924,38600.16369168514,40422.49719335941,41490.8570508531,38893.34417887054,38600.16369168514
Gen 281,41290.570137436924,38600.16369168514,40303.404999497005,41490.8570508531,38893.34417887054,38600.16369168514
Gen 282,41290.570137436924,38600.16369168514,40303.404999497005,41490.8570508531,38893.34417887054,38600.16369168514
Gen 283,41290.570137436924,38600.16369168514,40303.404999497005,41490.8570508531,38893.34417887054,38600.16369168514
Gen 284,41290.570137436924,38600.16369168514,40303.404999497005,40837.95524988338,38893.34417887054,38600.16369168514
Gen 285,41290.570137436924,38600.16369168514,40303.404999497005,40837.95524988338,38893.34417887054,38600.16369168514
Gen 286,41290.570137436924,38600.16369168514,40303.404999497005,40837.95524988338,38893.34417887054,38600.16369168514
Gen 287,41290.570137436924,38600.16369168514,40149.80696386247,40837.95524988338,38893.34417887054,38600.16369168514
Gen 288,41290.570137436924,38600.16369168514,40149.80696386247,40837.95524988338,38893.34417887054,38600.16369168514
Gen 289,41290.570137436924,38600.16369168514,40121.9430033955,40837.95524988338,38893.34417887054,38600.16369168514
Gen 290,41290.570137436924,38600.16369168514,40121.9430033955,40837.95524988338,38893.34417887054,38600.16369168514
Gen 291,41290.570137436924,38600.16369168514,40121.9430033955,40837.95524988338,38893.34417887054,38600.16369168514
Gen 292,41290.570137436924,38600.16369168514,40121.9430033955,40837.95524988338,38893.34417887054,38600.16369168514
Gen 293,41290.570137436924,38600.16369168514,40121.9430033955,40837.95524988338,38893.34417887054,38600.16369168514
Gen 294,41290.570137436924,38600.16369168514,40121.9430033955,40837.95524988338,38893.34417887054,38600.16369168514
Gen 295,41290.570137436924,38600.16369168514,40121.9430033955,40837.95524988338,38893.34417887054,38600.16369168514
Gen 296,41290.570137436924,38600.16369168514,39730.362605033086,40837.95524988338,38893.34417887054,38600.16369168514
Gen 297,41089.7495109112,38554.795998105554,39730.362605033086,40837.95524988338,38893.34417887054,38554.795998105554
Gen 298,41089.7495109112,38216.76627660883,39730.362605033086,40837.95524988338,38893.34417887054,38216.76627660883
Gen 299,41089.7495109112,38216.76627660883,39730.362605033086,40837.95524988338,38893.34417887054,38216.76627660883
Gen 300,41089.7495109112,38216.76627660883,39730.362605033086,40837.95524988338,38893.34417887054,38216.76627660883
Gen 301,41089.7495109112,38216.76627660883,39730.362605033086,40837.95524988338,38893.34417887054,38216.76627660883
Gen 302,41089.7495109112,38216.76627660883,39730.362605033086,40837.95524988338,38893.34417887054,38216.76627660883
Gen 303,41089.7495109112,38216.76627660883,39730.362605033086,40837.95524988338,38893.34417887054,38216.76627660883
Gen 304,41077.863571383394,38216.76627660883,39730.362605033086,40837.95524988338,38893.34417887054,38216.76627660883
Gen 305,41077.863571383394,38216.76627660883,39730.362605033086,40837.95524988338,38893.34417887054,38216.76627660883
Gen 306,41077.863571383394,38216.76627660883,39316.995787429354,40837.95524988338,38893.34417887054,38216.76627660883
Gen 307,41077.863571383394,38216.76627660883,39316.995787429354,40837.95524988338,38893.34417887054,38216.76627660883
Gen 308,41077.863571383394,38216.76627660883,39316.995787429354,40837.95524988338,38893.34417887054,38216.76627660883
Gen 309,41077.863571383394,37877.94918556868,39316.995787429354,40837.95524988338,38893.34417887054,37877.94918556868
Gen 310,40638.90806724937,37877.94918556868,39316.995787429354,40608.014416040365,38893.34417887054,37877.94918556868
Gen 311,40638.90806724937,37877.94918556868,39316.995787429354,40608.014416040365,38893.34417887054,37877.94918556868
Gen 312,40599.733422758,37744.530877903046,39316.995787429354,40608.014416040365,38893.34417887054,37744.530877903046
Gen 313,40204.491718085985,37744.530877903046,39316.995787429354,40608.014416040365,38893.34417887054,37744.530877903046
Gen 314,40204.491718085985,37744.530877903046,39316.995787429354,40608.014416040365,38893.34417887054,37744.530877903046
Gen 315,40204.491718085985,37744.530877903046,38963.69419024233,40608.014416040365,38893.34417887054,37744.530877903046
Gen 316,40204.491718085985,37744.530877903046,38963.69419024233,40608.014416040365,38893.34417887054,37744.530877903046
Gen 317,40204.491718085985,37744.530877903046,38963.69419024233,40608.014416040365,38893.34417887054,37744.530877903046
Gen 318,39664.567983267596,37744.530877903046,38963.69419024233,40608.014416040365,38435.90517329867,37744.530877903046
Gen 319,39664.567983267596,37744.530877903046,38963.69419024233,40608.014416040365,38435.90517329867,37744.530877903046
Gen 320,39664.567983267596,37744.530877903046,38963.69419024233,40608.014416040365,38435.90517329867,37744.530877903046
Gen 321,39664.567983267596,37744.530877903046,38847.79392552681,40608.014416040365,38435.90517329867,37744.530877903046
Gen 322,39664.567983267596,37744.530877903046,38847.79392552681,40608.014416040365,38435.90517329867,37744.530877903046
Gen 323,39664.567983267596,37744.530877903046,38847.79392552681,40541.61529062457,38435.90517329867,37744.530877903046
Gen 324,39363.2518054839,37610.457061545356,38847.79392552681,40519.884198885644,38373.176537866275,37610.457061545356
Gen 325,39363.2518054839,37610.457061545356,38571.734172976685,40519.884198885644,38373.176537866275,37610.457061545356
Gen 326,39363.2518054839,37610.457061545356,38270.261841423715,40519.884198885644,38373.176537866275,37610.457061545356
Gen 327,39363.2518054839,37610.457061545356,38270.261841423715,40286.07431093428,38373.176537866275,37610.457061545356
Gen 328,39363.2518054839,37610.457061545356,38270.261841423715,40286.07431093428,38373.176537866275,37610.457061545356
Gen 329,39363.2518054839,37610.457061545356,38270.261841423715,39451.411728443185,38373.176537866275,37610.457061545356
Gen 330,39363.2518054839,37610.457061545356,38260.3044129921,39451.411728443185,38373.176537866275,37610.457061545356
Gen 331,39363.2518054839,37610.457061545356,38260.3044129921,39451.411728443185,38373.176537866275,37610.457061545356
Gen 332,39363.2518054839,37610.457061545356,38260.3044129921,39451.411728443185,38373.176537866275,37610.457061545356
Gen 333,39363.2518054839,37610.457061545356,38260.3044129921,39451.411728443185,38373.176537866275,37610.457061545356
Gen 334,39363.2518054839,37610.457061545356,38260.3044129921,39451.411728443185,38373.176537866275,37610.457061545356
Gen 335,39363.2518054839,37534.12309010955,38260.3044129921,39451.411728443185,38373.176537866275,37534.12309010955
Gen 336,39363.2518054839,37534.12309010955,38260.3044129921,39451.411728443185,38373.176537866275,37534.12309010955
Gen 337,39363.2518054839,37534.12309010955,38260.3044129921,39451.411728443185,38342.360510569524,37534.12309010955
Gen 338,39363.2518054839,37534.12309010955,38260.3044129921,39451.411728443185,38112.29006663981,37534.12309010955
Gen 339,39363.2518054839,37534.12309010955,38260.3044129921,39451.411728443185,38112.29006663981,37534.12309010955
Gen 340,39363.2518054839,37534.12309010955,38260.3044129921,39451.411728443185,38112.29006663981,37534.12309010955
Gen 341,39363.2518054839,37534.12309010955,38260.3044129921,39451.411728443185,37712.0527026838,37534.12309010955
Gen 342,39363.2518054839,37534.12309010955,38260.3044129921,39451.411728443185,37712.0527026838,37534.12309010955
Gen 343,39363.2518054839,37534.12309010955,38260.3044129921,39451.411728443185,37712.0527026838,37534.12309010955
Gen 344,39332.86615797493,37534.12309010955,38260.3044129921,39451.411728443185,37712.0527026838,37534.12309010955
Gen 345,39332.86615797493,37534.12309010955,38260.3044129921,39451.411728443185,37712.0527026838,37534.12309010955
Gen 346,39332.86615797493,37534.12309010955,38260.3044129921,39451.411728443185,37712.0527026838,37534.12309010955
Gen 347,39332.86615797493,37534.12309010955,38260.3044129921,39451.411728443185,37712.0527026838,37534.12309010955
Gen 348,39332.86615797493,37534.12309010955,38260.3044129921,39451.411728443185,37712.0527026838,37534.12309010955
Gen 349,39332.86615797493,37534.12309010955,38260.3044129921,39451.411728443185,37712.0527026838,37534.12309010955
Gen 350,39332.86615797493,37534.12309010955,38260.3044129921,39451.411728443185,37712.0527026838,37534.12309010955
Gen 351,39332.86615797493,37534.12309010955,38260.3044129921,39451.411728443185,37712.0527026838,37534.12309010955
Gen 352,39263.583321677484,37534.12309010955,38260.3044129921,38898.63796613352,37712.0527026838,37534.12309010955
Gen 353,39263.583321677484,37380.78957473336,38253.65215332546,38898.63796613352,37712.0527026838,37380.78957473336
Gen 354,39263.583321677484,37380.78957473336,38114.015489325655,38898.63796613352,37712.0527026838,37380.78957473336
Gen 355,39263.583321677484,37380.78957473336,38114.015489325655,38759.22958471654,37712.0527026838,37380.78957473336
Gen 356,39263.583321677484,37380.78957473336,38114.015489325655,38759.22958471654,37712.0527026838,37380.78957473336
Gen 357,39263.583321677484,37380.78957473336,38114.015489325655,38759.22958471654,37712.0527026838,37380.78957473336
Gen 358,39263.583321677484,37380.78957473336,38114.015489325655,38570.09298282867,37712.0527026838,37380.78957473336
Gen 359,39126.16062016442,37380.78957473336,38060.07638652059,38570.09298282867,37712.0527026838,37380.78957473336
Gen 360,39126.16062016442,37380.78957473336,38060.07638652059,38570.09298282867,37712.0527026838,37380.78957473336
Gen 361,39126.16062016442,37210.40927422126,38060.07638652059,38570.09298282867,37695.671616299696,37210.40927422126
Gen 362,39126.16062016442,37210.40927422126,38060.07638652059,38570.09298282867,37695.671616299696,37210.40927422126
Gen 363,39126.16062016442,37210.40927422126,38060.07638652059,38570.09298282867,37695.671616299696,37210.40927422126
Gen 364,38884.40597567234,37210.40927422126,38060.07638652059,38570.09298282867,37695.671616299696,37210.40927422126
Gen 365,38884.40597567234,37210.40927422126,37975.23068080145,38570.09298282867,37421.74582670483,37210.40927422126
Gen 366,38884.40597567234,37210.40927422126,37975.23068080145,38570.09298282867,37072.10543778378,37072.10543778378
Gen 367,38831.42171205456,37210.40927422126,37885.16893646423,38570.09298282867,37072.10543778378,37072.10543778378
Gen 368,38831.42171205456,37210.40927422126,37885.16893646423,38570.09298282867,37072.10543778378,37072.10543778378
Gen 369,38831.42171205456,37210.40927422126,37763.37645793069,38570.09298282867,37072.10543778378,37072.10543778378
Gen 370,38831.42171205456,37210.40927422126,37763.37645793069,38392.0945743116,37072.10543778378,37072.10543778378
Gen 371,38831.42171205456,37092.821437454215,37650.922003910215,38392.0945743116,37072.10543778378,37072.10543778378
Gen 372,38831.42171205456,37092.821437454215,37650.922003910215,38392.0945743116,37072.10543778378,37072.10543778378
Gen 373,38831.42171205456,37092.821437454215,37650.922003910215,38392.0945743116,37072.10543778378,37072.10543778378
Gen 374,38831.42171205456,37092.821437454215,37650.922003910215,38392.0945743116,37036.78905950241,37036.78905950241
Gen 375,38831.42171205456,37092.821437454215,37650.922003910215,38392.0945743116,37036.78905950241,37036.78905950241
Gen 376,38655.28171493045,36985.51857732134,37638.07804300571,38392.0945743116,37036.78905950241,36985.51857732134
Gen 377,38655.28171493045,36985.51857732134,37638.07804300571,38392.0945743116,37036.78905950241,36985.51857732134
Gen 378,38655.28171493045,36985.51857732134,37585.66614561906,38392.0945743116,36954.568202239265,36954.568202239265
Gen 379,38655.28171493045,36985.51857732134,37551.82334216124,38392.0945743116,36954.568202239265,36954.568202239265
Gen 380,38655.28171493045,36985.51857732134,37551.82334216124,38392.0945743116,36938.381215695554,36938.381215695554
Gen 381,38456.505945760735,36985.51857732134,37551.82334216124,38392.0945743116,36938.381215695554,36938.381215695554
Gen 382,38456.505945760735,36985.51857732134,37551.82334216124,38373.097463509854,36806.742156562876,36806.742156562876
Gen 383,38456.505945760735,36985.51857732134,37551.82334216124,38259.299584326756,36768.643158459316,36768.643158459316
Gen 384,38456.505945760735,36985.51857732134,37218.705879021974,38205.7462476697,36735.82896801546,36735.82896801546
Gen 385,38456.505945760735,36985.51857732134,37218.705879021974,38205.7462476697,36664.55441155279,36664.55441155279
Gen 386,38456.505945760735,36985.51857732134,37218.705879021974,38107.64013848148,36664.55441155279,36664.55441155279
